Month,CountyFIPS,CountyName,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
1/1/2019 0:00,42091,"Montgomery, PA",69,,347047.5,0.0206,0.068,2440.5,-0.0685,0.0302,87,0.1013,-0.0492,782,0.4699,0.1672,66,2.3,1.0625,478,0.3132,0.0346,0,,,503547,-0.0031,0.0225,2440.5,-0.0685,0.0302,0,0,0
1/1/2019 0:00,40109,"Oklahoma, OK",70,,253925,0.0159,0.073,2880,-0.0725,-0.1021,72.5,0.0985,-0.0068,1022,0.4684,-0.0607,26,-0.0714,-0.6286,704,-0.0881,-0.1498,0,-1,,357871,0.0131,0.1009,2880,-0.0734,-0.1021,0,-0.001,0
1/1/2019 0:00,25027,"Worcester, MA",71,,320000,-0.0001,0.0846,1869.5,-0.1231,0.0717,76,0.1014,-0.0318,626,0.3609,0.1259,34,0.7,0.1333,424,0.1277,0.2114,5.5,-0.0833,0.5714,381849,0.004,0.077,1875,-0.123,0.0727,0.0029,0.0001,0.0009
1/1/2019 0:00,36055,"Monroe, NY",72,,186500,0.0721,0.166,1099.5,-0.1639,-0.0631,56,-0.0345,0,582,0.5479,0.0899,14,0.75,0.1667,200,-0.2537,0.0989,6,1,0,243807,0.0504,0.113,1105.5,-0.1612,-0.0627,0.0055,0.0032,0.0003
1/1/2019 0:00,11001,"District of Columbia, DC",73,,596760,-0.0038,0.0827,1568.5,-0.1353,0.1168,65.25,0.1864,0.1397,668,0.2014,0,14,-0.3,-0.3636,320,-0.0244,0.3333,3.5,0.75,,899164,0.0519,0.0093,1572,-0.1344,0.1193,0.0022,0.0011,0.0022
1/1/2019 0:00,8031,"Denver, CO",74,,496300,0.0135,-0.1368,2506.5,-0.0795,1.4217,65.5,0.1102,0.2358,1104,0.8039,0.1745,66,0.5,1.3571,588,0.4412,1.315,8.5,0.2143,-0.1905,653374,0.0111,-0.1231,2515,-0.0788,1.4055,0.0034,0.0008,-0.0068
1/1/2019 0:00,6019,"Fresno, CA",75,,300000,-0.0254,-0.0001,1734,-0.0647,0.2602,62.5,0.0081,0.0246,814,0.375,0.0544,22,0.1,-0.4762,426,0.3831,0.3567,362,-0.1235,0.0539,384907,-0.0307,-0.0075,2096,-0.0754,0.219,0.2088,-0.014,-0.0409
1/1/2019 0:00,25009,"Essex, MA",76,,464500,-0.0116,0.0164,1509,-0.1677,0.3336,73,0.2167,0.0139,558,0.316,0.2345,8,0,-0.5,302,-0.0793,0.5895,0,,,664811,0.0053,-0.0481,1509,-0.1677,0.3336,0,0,0
1/1/2019 0:00,13135,"Gwinnett, GA",77,,327549.5,0.0077,0.0234,5130.5,-0.0464,0.3127,65,0.1017,-0.0299,2038,0.3883,0.2031,182,-0.1727,-0.099,1448,0.2067,0.7921,2008,-0.1099,0.4797,409898,0.0084,-0.0101,7138.5,-0.0652,0.3557,0.3914,-0.0279,0.0442
1/1/2019 0:00,13089,"DeKalb, GA",78,,285050,-0.0018,0.0517,4785,-0.0259,0.3303,55.5,0.0472,-0.075,2282,0.3519,0.4227,150,1.3438,-0.0625,1290,0.2849,0.7109,1995.5,-0.0783,0.7173,373847,-0.0126,-0.02,6780.5,-0.0419,0.4248,0.417,-0.0237,0.094
1/1/2019 0:00,53061,"Snohomish, WA",79,*,517525,0.0351,0.0679,1277,-0.1675,1.2906,61.5,0.0789,0.3516,668,0.6535,0.2014,28,0.4,0.5556,398,-0.0245,3.1458,598,-0.0213,-0.2079,590746,0.0098,0.0262,1875,-0.1259,0.4286,0.4683,0.07,-0.886
1/1/2019 0:00,34023,"Middlesex, NJ",80,,352550,-0.0068,0.0483,3131.5,-0.0719,0.1528,74.5,0.0956,0.0276,1108,0.4973,0.1888,22,0.375,-0.1538,484,-0.1357,0.3152,1,0,,409069,0.0001,0.044,3132.5,-0.0719,0.1531,0.0003,0,0.0003
1/1/2019 0:00,34013,"Essex, NJ",81,,377000,-0.0332,0.1339,1888.5,-0.1054,0.1672,72,0.0746,-0.0649,742,0.6712,0.1667,14,2.5,0.4,234,-0.0565,-0.0859,2,0,,554260,-0.0384,0.0065,1890.5,-0.1053,0.1684,0.0011,0.0001,0.0011
1/1/2019 0:00,12071,"Lee, FL",82,,299050,0,-0.0353,11122,0.0662,0.1577,81,0.0658,0.125,3258,0.2707,-0.0079,222,1.22,-0.1716,3624,0.8229,0.4279,2163,0.0364,-0.1106,509449,0.0178,-0.0144,13285,0.0613,0.1035,0.1945,-0.0056,-0.0587
1/1/2019 0:00,13067,"Cobb, GA",83,,341002.25,0.0031,-0.0501,4524.5,-0.0652,0.158,59.5,0.0625,-0.0556,2050,0.3277,0.185,116,0,-0.1594,1396,0.1633,0.6983,1884,-0.0427,0.7799,431293,-0.0004,-0.077,6408.5,-0.0587,0.2906,0.4164,0.0098,0.1455
1/1/2019 0:00,47037,"Davidson, TN",84,,342113,0.0062,-0.0752,3643.5,-0.0691,0.3083,60,0.1538,0.1009,1202,0.4517,0.0416,64,0.7778,-0.0588,744,0.0054,0.6174,0,,,493828,0.0079,-0.0142,3643.5,-0.0691,0.3083,0,0,0
1/1/2019 0:00,48121,"Denton, TX",85,,369950,0,-0.0676,3178,-0.0656,0.2392,72.5,0.0069,0.1885,1220,0.3319,0.0646,110,-0.0833,-0.3452,942,0.1161,0.4537,792.5,-0.1922,-0.1488,499855,-0.0032,0.0012,3970.5,-0.0939,0.1359,0.2494,-0.0391,-0.1137
1/1/2019 0:00,29095,"Jackson, MO",86,,209300,0.0462,0.2315,2240.5,-0.087,0.0616,80,0.1111,0.0458,724,0.223,0.142,30,0.5,-0.25,438,-0.1445,0.4221,0,,-1,256716,0.0143,0.0694,2240.5,-0.087,0.0611,0,0,-0.0005
1/1/2019 0:00,6111,"Ventura, CA",87,,678800,-0.0004,-0.029,2063.5,-0.0646,0.2609,68.5,0.0538,0.0873,788,0.3681,0.1554,20,-0.1667,-0.1667,448,0.1667,0.4268,302.5,-0.1479,-0.1142,1113321,0.0177,-0.0735,2366,-0.0761,0.1962,0.1466,-0.0143,-0.0621
1/1/2019 0:00,48141,"El Paso, TX",88,*,184425,0.0479,0.1044,2831,-0.1708,-0.2562,90.5,0.0904,-0.1298,744,0.1273,-0.1058,186,2.5769,-0.0882,432,0.8621,-0.1394,214,-0.7596,-0.756,208874,0.0435,0.0725,3045,-0.2925,-0.3498,0.0756,-0.1851,-0.1548
1/1/2019 0:00,6081,"San Mateo, CA",89,*,1306050,-0.039,-0.0837,531,-0.1352,0.8406,44.5,-0.0111,0.5085,430,1.0283,0.0697,12,,2,82,-0.1087,2.1538,296,-0.285,0.2033,2213349,0.0045,-0.266,827,-0.1955,0.5472,0.5574,-0.1168,-0.2952
1/1/2019 0:00,35001,"Bernalillo, NM",90,*,246250,0.0051,0.0548,1683,-0.1526,-0.1363,72,0.0286,-0.0069,604,-0.0321,-0.1925,34,0.0625,0,482,0.1262,-0.0659,863,-0.114,862,320932,0.0005,0.035,2546,-0.1399,0.306,0.5128,0.0223,0.5123
1/1/2019 0:00,25021,"Norfolk, MA",91,,552500,0.0046,-0.0117,1267,-0.1322,0.267,74,0.184,0.0647,576,0.7349,0.2,28,0.75,0.4,240,0,0.7647,6.5,0.0833,-0.1875,821357,0.0122,-0.0559,1273.5,-0.1313,0.2634,0.0051,0.001,-0.0029
1/1/2019 0:00,6029,"Kern, CA",92,,245050,0,0.0251,2498,-0.0799,0.002,69,0.0147,0.0299,1024,0.3989,-0.034,44,1.75,-0.2903,492,-0.0315,-0.0787,259,-0.1279,0.2452,288965,-0.0092,-0.047,2757,-0.0847,0.0207,0.1037,-0.0057,0.0202
1/1/2019 0:00,34017,"Hudson, NJ",93,,521050,-0.0352,0.0654,1712.5,-0.0363,0.1864,65.5,0.0565,-0.0368,700,0.8617,0.1785,12,-0.25,-0.4,248,0.069,0.4253,0,,-1,658937,-0.0119,-0.0657,1712.5,-0.0363,0.1855,0,0,-0.0007
1/1/2019 0:00,1073,"Jefferson, AL",94,,196500,0.008,0.149,2806,-0.0622,-0.1028,80.5,0.0592,-0.1615,896,0.6115,0.2174,74,1.6429,-0.075,518,0.4716,-0.0226,0,,,260041,-0.0108,0.1089,2806,-0.0622,-0.1028,0,0,0
1/1/2019 0:00,8041,"El Paso, CO",95,*,374986.5,0.0272,-0.041,2001.5,-0.1587,0.4246,59.75,0.0302,0.1659,1026,0.3222,0.1104,168,1.1,0.377,472,-0.0635,0.3184,659.5,-0.0878,-0.0853,485093,0.0151,-0.0219,2661,-0.1422,0.2516,0.3295,0.0256,-0.1837
1/1/2019 0:00,40143,"Tulsa, OK",96,*,230425,0.0021,0.0594,2749.5,-0.061,-0.0867,69,0.0455,-0.0417,992,0.2098,0.0713,40,0.4286,-0.2308,636,0.1606,-0.0809,1016.5,-0.0614,1015.5,314285,0.0076,0.0923,3766,-0.0611,0.2505,0.3697,-0.0002,0.3694
1/1/2019 0:00,24510,"Baltimore city, MD",97,,165000,-0.0291,0.0996,3055,-0.0815,0.0643,79,0.0972,-0.0539,900,0.0045,0.1222,54,0.2273,-0.1,730,-0.0082,0.2007,2,0,0,211596,-0.0187,-0.0457,3057,-0.0814,0.0642,0.0007,0.0001,0
1/1/2019 0:00,8005,"Arapahoe, CO",98,,409500,0.0236,-0.1468,1945,-0.1231,1.8836,55,0.0377,0.2429,880,0.2571,0.2571,48,0.0909,-0.3333,404,0.0412,1.172,11,0.2222,0.4667,538181,0.0093,-0.2722,1956,-0.1217,1.868,0.0057,0.0016,-0.0055
1/1/2019 0:00,17097,"Lake, IL",99,,353049.5,0.0086,-0.0261,4422,-0.0747,0.0583,93,0.1071,-0.0462,1302,0.7983,0.0796,26,-0.2778,-0.0714,690,0.0987,0.1058,228,0,0.078,535577,0.0066,-0.0469,4650,-0.0713,0.0592,0.0516,0.0039,0.0009
1/1/2019 0:00,44007,"Providence, RI",100,,265900,0.0225,0.0638,1710.5,-0.1335,0.2063,67,0.2182,-0.0694,554,0.2706,0.2311,6,-0.25,-0.4,298,0.0797,0.419,552,-0.0532,-0.0754,332972,0.0113,0.0787,2262.5,-0.1152,0.1228,0.3227,0.0274,-0.0983
1/1/2019 0:00,26081,"Kent, MI",101,,293775,0.0163,0.0781,1169,-0.1197,0.199,71.5,0.1917,-0.0069,448,0.098,0.0667,12,-0.25,-0.4545,282,0.0071,0.41,0,-1,,341665,0.0068,0.0279,1169,-0.1211,0.199,0,-0.0015,0
1/1/2019 0:00,12105,"Polk, FL",102,,224500,-0.002,0.0206,3398,0.0459,0.1788,74,0.0882,0,1262,0.4212,0.2495,112,0.0769,-0.3563,882,0.26,0.3569,1261,-0.0561,-0.0816,263119,-0.0132,0.0108,4659,0.0161,0.0948,0.3711,-0.0401,-0.1052
1/1/2019 0:00,12009,"Brevard, FL",103,,269050,0.0037,0.0199,5059.5,-0.0042,0.1863,73,0.0896,0.1145,1510,0.3339,0.0443,118,0.2826,1.0345,1316,0.5446,0.3824,248,-0.225,-0.2984,362515,-0.0063,0.0271,5307.5,-0.0173,0.1492,0.049,-0.014,-0.0339
1/1/2019 0:00,48215,"Hidalgo, TX",104,,189950,0,0.0048,2129,-0.0116,-0.0327,97.5,0.0484,-0.141,496,0.1481,-0.0781,18,1.25,0.5,256,0.2549,-0.1409,0,,,244754,0.0021,-0.0022,2129,-0.0116,-0.0327,0,0,0
1/1/2019 0:00,42017,"Bucks, PA",105,,409725,-0.0187,0.0256,1762,-0.0313,0.0356,86.5,0.0949,-0.1393,586,0.7651,0.054,30,-0.4231,-0.0625,386,0.2063,0.184,0,,,583637,0.0081,0.0602,1762,-0.0313,0.0356,0,0,0
1/1/2019 0:00,8059,"Jefferson, CO",106,,462550,0.0057,-0.2126,1723.5,-0.175,1.3306,59,0.1132,0.0536,730,0.3036,0.061,32,0.3333,-0.3043,350,-0.0885,0.699,36,-0.1818,-0.1529,582739,-0.0043,-0.2499,1759.5,-0.1751,1.25,0.0209,-0.0002,-0.0366
1/1/2019 0:00,34025,"Monmouth, NJ",107,,499500,0.0004,0.1044,2936,-0.0608,-0.0202,74.75,0.024,-0.0478,1000,0.3889,0.006,28,2.5,0.4,556,0.1488,0.0734,0,,-1,732171,0,0.0356,2936,-0.0608,-0.0205,0,0,-0.0003
1/1/2019 0:00,48157,"Fort Bend, TX",108,,335050,-0.0038,-0.0426,3672,-0.04,0.1441,74,0.0882,-0.0807,1198,0.1475,0.2077,216,-0.069,0.6615,798,0.3125,0.0932,942,-0.1737,-0.0334,412039,-0.0027,-0.0147,4614,-0.0707,0.1028,0.2565,-0.0415,-0.0471
1/1/2019 0:00,20091,"Johnson, KS",109,,412025,0.0302,0.0473,2014,-0.0633,0.1248,94.5,0.1813,0.1053,644,0.2778,-0.0183,112,1.3333,0.1667,336,-0.087,0.2353,0,,,508460,0.0128,0.0613,2014,-0.0633,0.1248,0,0,0
1/1/2019 0:00,17197,"Will, IL",110,,265000,0.0002,0,3047,-0.0682,0.0489,72.5,0.0985,-0.0397,922,0.4317,0.043,90,3.5,0.3235,498,-0.1644,0.2576,175,0.0294,-0.1765,310165,0.0009,0.0109,3222,-0.0634,0.0335,0.0574,0.0054,-0.0157
1/1/2019 0:00,6077,"San Joaquin, CA",111,*,396073.75,-0.0075,0.0181,1372,-0.1272,0.4929,61.5,0.1389,0.1389,658,0.3941,0.223,2,-0.5,-0.6667,76,0.9,3.2222,717.5,-0.1054,-0.1361,460906,-0.0154,-0.0253,2089.5,-0.1198,0.1943,0.523,0.0128,-0.3807
1/1/2019 0:00,39153,"Summit, OH",112,,132450,-0.0185,0.1154,1484,-0.0962,-0.1395,74.5,0.1462,-0.0629,400,0.0753,-0.2366,6,-0.25,-0.4,338,0.0833,0.0764,346.5,-0.1423,-0.0029,202103,-0.0051,0.0824,1830.5,-0.1053,-0.1166,0.2335,-0.0126,0.032
1/1/2019 0:00,34029,"Ocean, NJ",113,,318400,-0.0048,0.0757,6380,-0.0534,0.1276,82,0,-0.0548,2056,0.5343,0.4005,20,-0.4444,-0.6296,1208,0.7356,0.3727,0,,,473194,0.0116,0.0655,6380,-0.0534,0.1276,0,0,0
1/1/2019 0:00,39113,"Montgomery, OH",114,*,129450,0.007,0.1261,1519,-0.2912,-0.1811,73.5,0.097,-0.0329,486,0.0041,-0.0581,24,0.5,0.5,366,-0.2246,0.011,813.5,0.9186,0.7476,178090,0.0404,0.1284,2332.5,-0.0914,0.0052,0.5355,0.3377,0.2846
1/1/2019 0:00,55025,"Dane, WI",115,,334050,0.0277,0.0123,1555.5,-0.1076,0.2682,80.5,0.0878,0.0063,452,0.6866,0.0865,14,0.1667,0.75,142,-0.1341,0.0758,0,,,394118,0.024,0.0156,1555.5,-0.1076,0.2682,0,0,0
1/1/2019 0:00,41067,"Washington, OR",116,,490044,0.0251,0.0349,1159,-0.1064,0.2792,55.5,-0.075,0.0374,750,1.0604,0.1719,88,1.4444,1.3158,348,0.381,0.6571,12,0,-0.1429,592821,0.0227,0.015,1171,-0.1054,0.2728,0.0104,0.0011,-0.0051
1/1/2019 0:00,12127,"Volusia, FL",117,,279300,0.0155,0.0346,5273,0.0078,0.2645,81.5,0.0449,0.0867,1618,0.3666,0.1459,88,0.2222,-0.2787,1438,0.2932,0.388,586,-0.0609,-0.0298,396665,0.0087,0.0432,5859,0.0005,0.2273,0.1111,-0.0081,-0.0337
1/1/2019 0:00,25005,"Bristol, MA",118,,352050,0.0057,0.0383,1446.5,-0.1098,0.2422,78.5,0.1716,-0.0309,412,0.3205,0.3121,14,,0.4,322,-0.0062,0.5047,30,-0.2308,-0.0769,427465,0.0035,0.0439,1476.5,-0.1127,0.2335,0.0207,-0.0033,-0.0072
1/1/2019 0:00,27123,"Ramsey, MN",119,,260000,0.0398,0.0402,645.5,-0.2352,0.0997,65.5,0.1909,0.0155,300,0.5306,0,10,1.5,0.25,148,-0.1778,0.6087,368.5,-0.0718,-0.0694,375470,0.0463,-0.0065,1014,-0.1829,0.0315,0.5709,0.1005,-0.1037
1/1/2019 0:00,31055,"Douglas, NE",120,*,285112.5,0.0203,0.0184,1242.5,-0.1188,0.0176,51.5,0.0729,-0.1121,560,0.3084,0.098,28,0.1667,0,270,0.3776,0.2857,13,-0.0714,-0.9865,339254,0.0179,0.0248,1255.5,-0.1183,-0.4249,0.0105,0.0005,-0.7774
1/1/2019 0:00,24003,"Anne Arundel, MD",121,,417784,0.0079,0.0204,2163.5,-0.0801,0.0902,83,0.1067,0.0184,596,0.2627,-0.0033,74,0.6818,0,494,0.1542,0.2412,3,0,0,529102,0.0298,0.0039,2166.5,-0.08,0.0901,0.0014,0.0001,-0.0001
1/1/2019 0:00,42045,"Delaware, PA",122,,225050,0,0.1211,1377,-0.0715,-0.1652,81,0.08,-0.095,488,0.6486,0.0749,26,0.0833,-0.35,310,0.1232,-0.2051,1,0,0,402517,-0.0184,0.0941,1378,-0.0714,-0.1651,0.0007,0.0001,0.0001
1/1/2019 0:00,37081,"Guilford, NC",123,,249775.5,-0.0007,0.1616,1626,-0.0772,-0.1719,80.5,0.1181,-0.0747,552,0.3398,0.1129,22,1.75,0,312,1.0526,-0.0602,42.5,0.4655,0.1644,312081,0.0068,0.0151,1668.5,-0.0684,-0.1658,0.0261,0.0097,0.0075
1/1/2019 0:00,10003,"New Castle, DE",124,,253023.75,-0.0266,0.0769,1629,-0.0945,-0.0028,80.5,0.2015,-0.1481,518,0.2217,0.2047,40,0.4286,0.4286,330,-0.2431,-0.1081,0,,,304057,0.0072,0.0227,1629,-0.0945,-0.0028,0,0,0
1/1/2019 0:00,42071,"Lancaster, PA",125,,274950,0.007,0.0591,1234.5,-0.0452,-0.0156,81,0.0658,-0.1429,400,0.2048,0.0811,50,1.0833,0.087,222,0.3537,0.3059,1,,,321942,0.0335,0.0929,1235.5,-0.0445,-0.0148,0.0008,0.0008,0.0008
1/1/2019 0:00,20173,"Sedgwick, KS",126,,198425,0.0173,0.1017,1461.5,-0.0691,-0.0363,72,0.1803,-0.0137,474,0.0972,0.0216,32,3,0.4545,350,0.6827,0.0116,0,,-1,254152,0.0017,0.0687,1461.5,-0.0691,-0.0379,0,0,-0.0016
1/1/2019 0:00,12101,"Pasco, FL",127,,229950,0.0128,0.0083,2866,0.0077,0.1425,68.5,0.1417,0.0538,1162,0.6139,0.0564,78,0.5,-0.2909,1092,0.2938,0.322,1129.5,-0.0161,-0.0913,264590,0.0022,-0.001,3995.5,0.0009,0.065,0.3941,-0.0096,-0.1014
1/1/2019 0:00,53063,"Spokane, WA",128,,318175,0.0607,0.1894,1129,-0.1637,-0.1128,55,-0.0678,-0.0984,556,0.5444,-0.0512,32,-0.1111,-0.2381,132,-0.1951,-0.1951,529.5,-0.0964,-0.2213,401350,0.0436,0.1769,1658.5,-0.1433,-0.1506,0.469,0.0349,-0.0654
1/1/2019 0:00,6097,"Sonoma, CA",129,,651538,-0.0203,-0.116,944,-0.1883,0.6151,78.5,0.2077,0.602,308,0.2833,-0.0314,8,1,-0.4286,180,-0.1818,0.6071,3,0.5,,1008959,-0.0195,-0.0622,947,-0.1871,0.6202,0.0032,0.0015,0.0032
1/1/2019 0:00,34039,"Union, NJ",130,,369725,-0.0142,0.1377,1556,-0.0906,0.0896,67,0.0152,-0.1126,676,0.5505,0.2612,16,1,0.6,278,0.0072,0.433,0.5,-0.75,,487407,-0.0094,0.0391,1556.5,-0.0914,0.09,0.0003,-0.0008,0.0003
1/1/2019 0:00,48339,"Montgomery, TX",131,,325518.5,0.0014,-0.0391,3603,-0.0412,0.0884,78,0.013,-0.025,1158,0.372,0.2319,228,-0.4063,0.6522,846,0.2975,0.1432,895.5,-0.0973,0.0056,445408,0.0007,-0.0072,4498.5,-0.0529,0.0708,0.2485,-0.0154,-0.0204
1/1/2019 0:00,45045,"Greenville, SC",132,,270591.25,0.0024,-0.0327,2604.5,-0.0611,0.0776,79.5,0.1042,0.0743,734,0.2568,0.1362,118,0.5526,-0.2338,498,0.1528,0.4821,350.5,0.0339,-0.1093,357531,0.0064,0.0419,2955,-0.0508,0.0514,0.1346,0.0124,-0.0282
1/1/2019 0:00,34007,"Camden, NJ",133,,180050,-0.0161,0.1257,2374,-0.0412,-0.0688,83,0.0506,-0.0178,686,0.1667,-0.0997,38,0.9,0.3571,656,-0.0682,0.0413,0,,,217985,0.003,0.1301,2374,-0.0412,-0.0688,0,0,0
1/1/2019 0:00,36067,"Onondaga, NY",134,,174800,-0.0003,0.1462,1125.5,-0.1207,-0.148,86,0.0617,-0.0227,312,0.2188,0.0065,6,-0.25,-0.5,200,0.0204,0.0638,6.5,-0.5938,-0.48,256608,0.0159,0.2238,1132,-0.1265,-0.1511,0.0058,-0.0067,-0.0037
1/1/2019 0:00,42029,"Chester, PA",135,,412446,-0.006,0.0711,1679,-0.0204,-0.0071,88,0.0732,-0.0276,498,0.4821,0,56,0.1667,-0.2,346,0.2183,-0.0649,0,,,537919,0.0133,0.0923,1679,-0.0204,-0.0071,0,0,0
1/1/2019 0:00,25023,"Plymouth, MA",136,,450000,0.0044,0.0256,1628.5,-0.1135,0.1607,76,0.1259,-0.0617,550,0.2168,0.3158,20,0.25,-0.4444,308,0.0405,0.3276,2,0,-0.4286,571841,0.0129,0.0168,1630.5,-0.1134,0.1593,0.0012,0.0001,-0.0013
1/1/2019 0:00,12115,"Sarasota, FL",137,,352400,0.007,-0.008,5718.5,0.0665,0.1754,83,0.0641,0.044,1722,0.3798,0.0656,166,2.4583,0.5962,1880,0.8504,0.3128,1287,0.0047,-0.1155,634591,-0.0025,-0.0081,7005.5,0.0546,0.1085,0.2251,-0.0138,-0.074
1/1/2019 0:00,48491,"Williamson, TX",138,,315354.25,-0.0045,-0.0448,2423,-0.1189,0.1354,81,0.1096,0.0728,880,0.375,0.2394,270,0.1441,0.125,716,0.2095,0.1223,563,-0.0209,-0.045,369488,0.0022,-0.0248,2986,-0.102,0.0964,0.2324,0.0233,-0.0439
1/1/2019 0:00,18089,"Lake, IN",139,,189950,0,0.1134,1618,-0.0791,-0.0607,71,0.1094,-0.0241,508,0.2959,0.0367,20,0,-0.1667,432,0.1739,0.2632,6.5,-0.0714,-0.4583,231417,-0.0003,0.0714,1624.5,-0.0791,-0.0634,0.004,0,-0.0029
1/1/2019 0:00,47093,"Knox, TN",140,,268550,0.0132,0.051,1578,-0.0962,-0.0384,86,0.1026,0.0683,544,0.2593,0.0226,32,1.6667,0.0667,442,0.0728,0.2775,1062.5,-0.0547,0.0381,397838,-0.0099,0.1071,2640.5,-0.08,-0.009,0.6733,0.0296,0.0496
1/1/2019 0:00,19153,"Polk, IA",141,,274000,0.015,-0.0084,2126.5,-0.0591,0.0743,88.5,0.0291,-0.0535,654,0.5571,0.1679,22,0.375,-0.5,388,-0.0396,0.0211,917.5,-0.0619,-0.0704,294810,0.0185,0.0133,3044,-0.0599,0.0261,0.4315,-0.0013,-0.0672
1/1/2019 0:00,34027,"Morris, NJ",142,,499999.75,-0.0384,0.0247,1891,-0.0803,0.0497,80.75,0.0625,0.0031,640,0.6667,-0.0805,8,0,0.3333,350,0.1513,0.1218,0,,,679295,-0.0352,-0.0426,1891,-0.0803,0.0497,0,0,0
1/1/2019 0:00,25013,"Hampden, MA",143,,219537.5,-0.0019,0.0147,1008,-0.1501,0.0055,74,0.0423,-0.103,332,0.2769,0.1216,4,-0.6667,-0.5,290,0.2288,0.3679,29.5,-0.0484,0.0926,265690,-0.0064,-0.0044,1037.5,-0.1475,0.0078,0.0293,0.0031,0.0023
1/1/2019 0:00,39095,"Lucas, OH",144,,119950,0.0118,0.1427,1412.5,-0.0928,-0.1088,77,0.1159,-0.0314,382,0.1506,-0.0905,8,1,0,254,0.1545,-0.0451,2,-0.6,,170911,0.0081,0.1043,1414.5,-0.0944,-0.1076,0.0014,-0.0018,0.0014
1/1/2019 0:00,12117,"Seminole, FL",145,*,310050,-0.0159,-0.0159,1381.5,-0.064,0.3027,71.5,0.1,0.0593,536,0.1552,0.0113,44,0.1,-0.4634,592,0.5258,0.9733,678,-0.0044,-0.085,394843,-0.0036,-0.0637,2059.5,-0.0452,0.1432,0.4908,0.0294,-0.208
1/1/2019 0:00,22033,"East Baton Rouge, LA",146,,235050,0.0129,0.0687,2111,-0.0521,0.2363,97,0.0778,0.0899,540,0.4516,0.2217,38,1.375,1.7143,538,0.345,0.5112,8,0.1429,0.3333,325749,0.0282,0.0175,2119,-0.0515,0.2367,0.0038,0.0006,0.0003
1/1/2019 0:00,17089,"Kane, IL",147,,289950,0.0337,0.0156,2197.5,-0.0931,0.042,76,0.1176,0.0133,680,0.6832,-0.0087,58,2.625,0.6111,348,-0.0114,-0.0057,92.5,0.0393,-0.3914,353994,0.0134,-0.0133,2290,-0.0884,0.0128,0.0421,0.0054,-0.03
1/1/2019 0:00,51810,"Virginia Beach city, VA",148,,325050,0.0198,0.1017,1970,-0.0579,-0.0511,65.5,-0.0368,-0.1382,674,0.6359,0.1086,16,-0.4286,-0.3846,342,0.4741,0.0118,0,-1,-1,452162,0.0111,0.0656,1970,-0.0592,-0.0515,0,-0.0014,-0.0005
1/1/2019 0:00,32031,"Washoe, NV",149,,418550,0.0165,-0.0157,2094.5,-0.0905,0.3771,86,0.1467,0.1169,502,0.0819,0.0203,32,0.3333,0.2308,436,0.172,1.1373,151.5,-0.035,-0.2519,916953,0.0399,-0.0976,2246,-0.087,0.3032,0.0723,0.0042,-0.0608
1/1/2019 0:00,6099,"Stanislaus, CA",150,*,344950,0.0012,-0.013,1012.5,-0.0804,0.5033,57,0.0179,-0.0172,472,0.2826,0.2421,4,,1,16,1,1,480,-0.0551,-0.1497,415063,0.0018,-0.0447,1492.5,-0.0724,0.2056,0.4741,0.0127,-0.3641
1/1/2019 0:00,22051,"Jefferson, LA",151,,245025,-0.0098,0.0792,1055,-0.0564,-0.1052,81.25,0.0833,-0.0767,388,0.3472,0.1902,10,0.25,-0.375,238,-0.0403,-0.0775,425,-0.0513,-0.0275,307995,-0.0126,0.0809,1480,-0.0549,-0.0842,0.4028,0.0021,0.0322
1/1/2019 0:00,53011,"Clark, WA",152,,439950,0.023,0.008,1534.5,-0.111,0.4497,70,0.0769,0.0769,642,0.5583,0.1423,106,0.6563,0.6061,400,0.1494,0.6807,36.5,0.4038,0.5532,505966,-0.0034,-0.0174,1571,-0.1033,0.4519,0.0238,0.0087,0.0016
1/1/2019 0:00,8001,"Adams, CO",153,,394977,0.0129,-0.1016,1597.5,-0.0975,2.0487,55.75,0.0324,0.3598,788,0.6555,0.4071,48,-0.1429,-0.2,386,0.0722,3.0208,60.5,-0.2531,-0.1037,425258,0.0037,-0.1059,1658,-0.1043,1.803,0.0379,-0.0079,-0.0909
1/1/2019 0:00,42133,"York, PA",154,,210077.5,0.0002,0.0433,1498,-0.111,-0.0739,83.5,0.1284,-0.0824,404,0.01,-0.0242,50,1.0833,-0.2188,330,-0.0179,-0.1033,0,,,237267,0.0115,0.0219,1498,-0.111,-0.0739,0,0,0
1/1/2019 0:00,34031,"Passaic, NJ",155,,349950,0,0.0606,1793,-0.1088,-0.0712,74,0.0725,-0.1138,554,0.1838,-0.0348,6,-0.25,-0.5714,302,-0.0066,0.0203,0,,,388794,0.0035,0.0271,1793,-0.1088,-0.0712,0,0,0
